node,pit_size,pit_growth_rate,cs_size,cache_hit_ratio,satisfaction_ratio,unsatisfied_ratio,in_interests_rate,out_interests_rate,in_data_rate,nack_rate,topology,raw_score,norm_score,anom_30,anom_50
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.360833287285184,7.879612883915501,2.960238082081481,10.854206300965432,tree,-0.01515999447481886,26.457529917468445,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.410516406230249,7.879612883915501,2.974433258922928,10.906255282717403,tree,-0.01515999447481886,26.457529917468445,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.410113871774165,7.879612883915501,2.974318249078333,10.905833579953887,tree,-0.01515999447481886,26.457529917468445,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.38003277124632,7.879612883915501,3.460010923748773,10.874320046067572,tree,-0.015900375241648446,26.284523474719926,True,True
r2,4,0.19870723347972596,419,0.0,0.35294117647058826,0.6470588235294118,10.920536714596242,7.879612883915501,2.481940162408237,10.920536714596242,tree,-0.09819736280476299,7.054000877297395,True,True
r2,4,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.420781221156766,7.879612883915501,2.977366063187647,10.917008898354707,tree,-0.05473959737203116,17.208874888289806,True,True
r2,3,-0.19874923765908206,419,0.0,0.3333333333333333,0.6666666666666666,10.409050917607404,7.879612883915501,2.9740145478878297,11.896058191551319,tree,-0.0767856577500956,12.05732226360385,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.358758330168156,7.879612883915501,3.4529194433893857,10.85203253636664,tree,-0.015900375241648446,26.284523474719926,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.420755365820616,7.879612883915501,2.977358675948748,10.916981811812075,tree,-0.01515999447481886,26.457529917468445,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.422182772330395,7.879612883915501,2.481472088650094,10.918477190060413,tree,-0.011328569250600662,27.35282768639536,True,True
r2,3,0.0,419,0.0,0.35294117647058826,0.6470588235294118,10.380581787120962,7.879612883915501,2.965880510605989,10.874895205555292,tree,-0.015380008668533618,26.406118704867975,True,True
r2,3,0.0,420,0.0,0.3888888888888889,0.6111111111111112,11.4077908267474,7.879612883915501,3.9679272440860522,10.911799921236643,tree,-0.019164272824812922,25.521841168996637,True,True
r2,4,0.19870723347972596,421,0.0,0.3888888888888889,0.6111111111111112,13.39818717565222,7.879612883915501,2.9773749279227157,10.91704140238329,tree,-0.09717646151017245,7.292557184116097,True,True
r2,4,0.0,421,0.0,0.35294117647058826,0.6470588235294118,10.351727037774438,7.879612883915501,2.9576362965069825,10.844666420525602,tree,-0.05473959737203116,17.208874888289806,True,True
r2,3,-0.19874923765908206,421,0.0,0.3333333333333333,0.6666666666666666,10.424252171595104,7.879612883915501,2.9783577633128866,11.913431053251546,tree,-0.0767856577500956,12.05732226360385,True,True
r2,3,0.0,421,0.0,0.35294117647058826,0.6470588235294118,10.411078974478976,7.879612883915501,3.4703596581596585,10.906844639930355,tree,-0.015680185041255124,26.335975815197727,True,True
r2,3,0.0,421,0.0,0.35294117647058826,0.6470588235294118,10.417757017227498,7.879612883915501,2.9765020049221422,10.913840684714522,tree,-0.01515999447481886,26.457529917468445,True,True
r2,3,0.0,422,0.0,0.3888888888888889,0.6111111111111112,10.898426663496215,7.879612883915501,2.9722981809535134,10.898426663496215,tree,-0.013815811039289527,26.77162829090166,True,True
r2,3,0.0,426,0.0,0.47619047619047616,0.5238095238095238,12.407366600957253,7.879612883915501,4.962946640382901,10.918482608842384,tree,-0.020608564441024324,25.18435029131997,True,True
r2,3,0.0,427,0.0,0.3888888888888889,0.6111111111111112,10.813127530026089,7.879612883915501,3.9320463745549414,10.813127530026089,tree,-0.02020815420584221,25.27791505357817,True,True
r2,4,0.19870723347972596,427,0.0,0.35294117647058826,0.6470588235294118,10.91525938377407,7.879612883915501,2.4807407690395613,10.91525938377407,tree,-0.09819736280476299,7.054000877297395,True,True
r2,3,-0.19874923765908206,427,0.0,0.3333333333333333,0.6666666666666666,10.365742897985294,7.879612883915501,3.4552476326617647,11.846563311983193,tree,-0.07488655030527491,12.501090981195723,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.370472794793036,7.879612883915501,2.469160189236437,10.864304832640324,tree,-0.013382071316862643,26.872981229575547,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.414223250199731,7.879612883915501,2.975492357199923,10.910138643066384,tree,-0.01700502940764015,26.02639644564552,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.420171069437044,7.879612883915501,2.9771917341248697,10.91636969179119,tree,-0.01700502940764015,26.02639644564552,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.399432290039178,7.879612883915501,2.971266368582622,10.894643351469615,tree,-0.01700502940764015,26.02639644564552,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.86316217762949,7.879612883915501,3.4564606928821107,10.86316217762949,tree,-0.016177620171869633,26.219739026910695,True,True
r2,4,0.19870723347972596,427,0.0,0.35294117647058826,0.6470588235294118,12.829913832324868,7.879612883915501,2.9607493459211236,10.856080935044119,tree,-0.09704083825885712,7.324248574972357,True,True
r2,4,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.416480658083486,7.879612883915501,2.48011444240083,10.912503546563652,tree,-0.05105652302727681,18.069507172800424,True,True
r2,3,-0.19874923765908206,427,0.0,0.3333333333333333,0.6666666666666666,10.41945242304366,7.879612883915501,2.9769864065839027,11.90794562633561,tree,-0.0767856577500956,12.05732226360385,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.337896612172823,7.879612883915501,2.953684746335093,10.830177403228673,tree,-0.01700502940764015,26.02639644564552,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.401739963435409,7.879612883915501,2.971925703838688,10.89706091407519,tree,-0.01700502940764015,26.02639644564552,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.366520679727824,7.879612883915501,3.4555068932426076,10.860164521619625,tree,-0.01774751093088045,25.85289911441099,True,True
r2,3,0.0,427,0.0,0.35294117647058826,0.6470588235294118,10.37697576383189,7.879612883915501,2.9648502182376832,10.871117466871505,tree,-0.017225667869634975,25.974839358868824,True,True
r2,4,0.19870723347972596,427,0.0,0.5,0.5,14.355362544681068,7.879612883915501,4.455112513866538,9.90025003081453,tree,-0.102190810078013,6.120843050943739,True,True
r2,4,0.0,427,0.0,1.0,0.0,4.934572503180332,2.9607435019081993,3.4542007522262326,0.0,tree,0.05830404343050599,45.0368666053353,False,True
r2,3,-0.19874923765908206,427,0.0,0.8571428571428571,0.14285714285714285,4.936830781732344,2.9620984690394065,2.468415390866172,0.0,tree,0.03313219023922509,38.54493609115878,False,True
r2,3,0.0,427,0.0,1.0,0.0,15.544010126411878,7.879612883915501,8.224937000194302,0.0,tree,-0.007918316350568944,28.14970916892461,True,True
r2,3,0.0,427,0.0,1.0,0.0,4.9650017029955835,2.9790010217973504,2.4825008514977918,0.0,tree,0.14895592166634603,68.41638062103407,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.925232507913617,2.9551395047481703,2.9551395047481703,0.0,tree,0.1212555171918609,61.27232572382724,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.936803972349948,2.9620823834099688,3.455762780644964,0.0,tree,0.10466703365718444,56.99408360854336,False,False
r2,3,0.0,427,0.0,1.0,0.0,5.432804359282218,4.938913053892925,2.4694565269464626,0.0,tree,0.07913831474805066,50.410115872252625,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.932374676991113,2.959424806194668,2.959424806194668,0.0,tree,0.12114351359002007,61.243439507347155,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.9637029223800955,2.9782217534280573,2.9782217534280573,0.0,tree,0.12065774342690894,61.11815726766407,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.947658718417858,2.9685952310507147,3.4633611028925007,0.0,tree,0.10488364428453356,57.04994843226917,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.910245620306419,2.9461473721838516,2.9461473721838516,0.0,tree,0.12142931633965848,61.31714928061311,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.936016881177734,2.9616101287066403,2.468008440588867,0.0,tree,0.14948478364465428,68.55277642744042,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.937481607881011,2.9624889647286063,3.4562371255167075,0.0,tree,0.10466703365718444,56.99408360854336,False,False
r2,7,0.19870723347972596,427,0.0,0.6,0.4,8.892450260326482,6.916350202476153,2.4701250723129116,0.0,tree,-0.100161313388204,6.595080117334962,True,True
r2,3,-0.19874923765908206,427,0.0,0.42857142857142855,0.5714285714285714,6.9243411860308335,4.945957990022024,3.4621705930154167,0.0,tree,-0.04743803814488601,18.915046692043244,True,True
r2,3,0.0,427,0.0,1.0,0.0,4.963138768367336,2.977883261020401,2.481569384183668,0.0,tree,0.14895592166634603,68.41638062103407,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.936735731599551,2.962041438959731,2.962041438959731,0.0,tree,0.1206216495091258,61.10884848914657,False,False
r2,3,0.0,427,0.0,1.0,0.0,4.9402550258449445,2.9641530155069664,3.458178518091461,0.0,tree,0.10466703365718444,56.99408360854336,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.931182877355071,2.958709726413043,2.4655914386775355,0.0,tree,0.14440451013040162,67.2425517730648,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.964065132505791,2.9784390795034743,2.9784390795034743,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.959633542596805,2.975780125558083,2.975780125558083,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.960625038754883,2.9763750232529302,2.9763750232529302,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.937520614148564,2.9625123684891386,2.9625123684891386,0.0,tree,0.11290077170453883,59.1176004934214,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.934898814834701,2.96093928890082,3.45442917038429,0.0,tree,0.09991989436318516,55.76977571974497,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.943405423014617,2.9660432538087704,2.4717027115073087,0.0,tree,0.1427595191948916,66.81830144995072,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.9403868224074206,2.9642320934444526,2.9642320934444526,0.0,tree,0.11290077170453883,59.1176004934214,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.962136418061978,2.9772818508371865,2.9772818508371865,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.960401117875995,2.9762406707255975,2.9762406707255975,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.958241688499458,2.9749450130996746,2.9749450130996746,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,4.961863120059224,2.9771178720355347,2.9771178720355347,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,3,0.0,355,0.0,1.0,0.0,7.447092133934462,6.950619325005498,2.978836853573785,0.0,tree,0.041294402247395334,40.650006099169666,False,True
r3,3,0.0,355,0.0,1.0,0.0,4.963298886384629,2.9779793318307775,2.9779793318307775,0.0,tree,0.11293740729559387,59.12704897183369,False,False
r3,2,-0.19874923765908206,355,0.0,1.0,0.0,4.959744235909242,2.9758465415455455,3.4718209651364695,0.0,tree,-0.046576274648595484,19.11641691080538,True,True
r3,3,0.19870723347972596,355,0.0,1.0,0.0,4.940572325779363,2.9643433954676177,2.9643433954676177,0.0,tree,0.015321162831623103,33.95139458916492,False,True
r3,3,0.0,357,0.0,1.0,0.0,5.956272028899832,3.970848019266555,3.474492016858236,0.0,tree,0.05867807509124978,45.13333099884653,False,True
r3,3,0.0,357,0.0,1.0,0.0,4.960482317616707,2.976289390570024,2.976289390570024,0.0,tree,0.11257981972936082,59.03482558187992,False,False
r3,3,0.0,357,0.0,1.0,0.0,4.960054203472336,2.9760325220834014,2.9760325220834014,0.0,tree,0.11257981972936082,59.03482558187992,False,False
r3,3,0.0,357,0.0,1.0,0.0,4.934039295675759,2.9604235774054555,3.4538275069730315,0.0,tree,0.09955339206227876,55.67525318091202,False,False
r3,3,0.0,358,0.0,1.0,0.0,5.45393605607043,3.4706865811357277,3.4706865811357277,0.0,tree,0.07592300906863714,49.58087454091434,False,True
r3,3,0.0,362,0.0,1.0,0.0,6.946670411252812,4.961907436609152,4.465716692948237,0.0,tree,0.04059256197288619,40.46899843717749,False,True
r3,3,0.0,363,0.0,1.0,0.0,5.435752127726338,3.459114990371306,3.953274274710064,0.0,tree,0.061769038856098635,45.93050400914308,False,True
r3,3,0.0,363,0.0,1.0,0.0,4.962599369849132,2.977559621909479,2.481299684924566,0.0,tree,0.14242066263374187,66.7309088677463,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.916461936997506,2.949877162198504,2.949877162198504,0.0,tree,0.11375296391311407,59.337384573709514,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.95222587696492,2.971335526178952,2.971335526178952,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.962626460128771,2.977575876077262,2.977575876077262,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,7.442912858376253,6.45052447725942,2.9771651433505015,0.0,tree,0.043011553843127825,41.092866970679275,False,True
r3,3,0.0,363,0.0,1.0,0.0,4.96200345851641,2.977202075109846,2.977202075109846,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.96178679896775,2.9770720793806498,2.9770720793806498,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.960406038996728,2.976243623398037,2.976243623398037,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.956828502160434,2.9740971012962603,3.469779951512304,0.0,tree,0.09829963551731657,55.351903910211206,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.9610138724830914,2.976608323489855,2.4805069362415457,0.0,tree,0.14242066263374187,66.7309088677463,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.964535838239536,2.9787215029437215,2.9787215029437215,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.953008333436521,2.9718050000619125,2.9718050000619125,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.962461460283684,2.9774768761702104,2.9774768761702104,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.959335925082288,2.975601555049373,2.975601555049373,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.961629240270369,2.9769775441622213,2.9769775441622213,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.938749627124403,2.9632497762746417,2.9632497762746417,0.0,tree,0.11310984115815814,59.17152041561464,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.959727016625005,2.9758362099750033,2.9758362099750033,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.960430644746855,2.9762583868481127,3.4723014513227985,0.0,tree,0.09829963551731657,55.351903910211206,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.961301845604287,2.976781107362572,2.976781107362572,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,7.444139179596309,6.451587288983468,2.4813797265321034,0.0,tree,0.05361248459716772,43.826893159289895,False,True
r3,3,0.0,363,0.0,1.0,0.0,4.957607498282189,2.9745644989693134,2.9745644989693134,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,363,0.0,1.0,0.0,4.963592052296406,2.978155231377843,2.978155231377843,0.0,tree,0.11314646208153711,59.180965111169414,False,False
r3,3,0.0,364,0.0,1.0,0.0,5.456148931041222,3.472094774298959,3.472094774298959,0.0,tree,0.07764771141999982,50.02568278517033,False,False
r3,3,0.0,365,0.0,1.0,0.0,5.446307576754565,3.4658320942983596,3.960950964912411,0.0,tree,0.06330389542136716,46.32635019874355,False,True
r3,3,0.0,365,0.0,1.0,0.0,4.954249978572869,2.9725499871437213,2.4771249892864344,0.0,tree,0.14340704897279277,66.98530219844749,False,False
r3,3,0.0,365,0.0,1.0,0.0,4.951279410599699,2.9707676463598194,3.465895587419789,0.0,tree,0.09937435674981976,55.6290791944663,False,False
r3,3,0.0,365,0.0,1.0,0.0,4.95566906240228,2.973401437441368,2.47783453120114,0.0,tree,0.14340704897279277,66.98530219844749,False,False
r3,3,0.0,366,0.0,1.0,0.0,5.457543043890057,3.4729819370209456,3.969122213738223,0.0,tree,0.0638839006062043,46.47593606074631,False,True
r3,3,0.0,370,0.0,1.0,0.0,6.941355954220765,4.958111395871975,4.462300256284777,0.0,tree,0.03854620332158287,39.94123363295772,False,True
r3,3,0.0,371,0.0,1.0,0.0,5.4538468212749605,3.470629795356793,3.470629795356793,0.0,tree,0.07640347598976494,49.70478905140427,False,True
r3,3,0.0,371,0.0,1.0,0.0,4.958394114981193,2.9750364689887157,2.9750364689887157,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.942100817868265,2.9652604907209588,2.9652604907209588,0.0,tree,0.11344686271924442,59.258439743314725,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.964240096465114,2.9785440578790685,3.47496806752558,0.0,tree,0.09864621933099127,55.441289384479504,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.935853646016371,2.9615121876098227,2.9615121876098227,0.0,tree,0.11344686271924442,59.258439743314725,False,False
r3,3,0.0,371,0.0,1.0,0.0,7.441517116977672,6.449314834713983,2.480505705659224,0.0,tree,0.05148452070933063,43.278082009330525,False,True
r3,3,0.0,371,0.0,1.0,0.0,4.963040239337652,2.9778241436025916,2.9778241436025916,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.961747408355285,2.9770484450131707,2.9770484450131707,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.962631385665936,2.977578831399561,2.977578831399561,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.960068964798887,2.976041378879332,3.472048275359221,0.0,tree,0.09864621933099127,55.441289384479504,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.952265116541655,2.971359069924993,2.4761325582708276,0.0,tree,0.1425376141272905,66.76107116703659,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.9610360230747705,2.9766216138448622,2.9766216138448622,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.9414463316926085,2.9648677990155647,2.9648677990155647,0.0,tree,0.11344686271924442,59.258439743314725,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.934998665082862,2.960999199049717,3.4544990655580032,0.0,tree,0.10047956027672844,55.91411599514172,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.937510862523897,2.9625065175143384,2.9625065175143384,0.0,tree,0.11344686271924442,59.258439743314725,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.948057763626332,2.9688346581757994,2.9688346581757994,0.0,tree,0.1136598879351075,59.31337987381055,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.945016363059145,2.967009817835487,2.967009817835487,0.0,tree,0.11344686271924442,59.258439743314725,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.964166166526925,2.978499699916155,2.4820830832634626,0.0,tree,0.1425376141272905,66.76107116703659,False,False
r3,3,0.0,371,0.0,1.0,0.0,4.957057015078376,2.9742342090470255,2.9742342090470255,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,371,0.0,1.0,0.0,5.46047977760955,3.474850767569714,2.978443515059755,0.0,tree,0.0910485275860955,53.48181160979262,False,False
r3,3,0.0,371,0.0,1.0,0.0,6.947811513813987,6.451539262827273,2.9776335059202803,0.0,tree,0.04007711111723378,40.336061417684334,False,True
r3,3,0.0,371,0.0,1.0,0.0,5.45895141483614,3.473878173077544,3.473878173077544,0.0,tree,0.07640347598976494,49.70478905140427,False,True
r3,3,0.0,371,0.0,1.0,0.0,4.961895126376987,2.9771370758261924,2.9771370758261924,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,372,0.0,1.0,0.0,5.455948670434909,3.4719673357313057,3.9679626694072065,0.0,tree,0.06299614961326949,46.24698121518014,False,True
r3,3,0.0,373,0.0,1.0,0.0,5.415973873342034,3.4465288284903854,3.4465288284903854,0.0,tree,0.07722069180664115,49.91555256801671,False,True
r3,3,0.0,373,0.0,1.0,0.0,4.956501740723412,2.9739010444340472,2.9739010444340472,0.0,tree,0.11348345999821707,59.26787834087419,False,False
r3,3,0.0,373,0.0,1.0,0.0,4.962978660680653,2.977787196408392,2.4814893303403265,0.0,tree,0.1425376141272905,66.76107116703659,False,False
r3,3,0.0,374,0.0,1.0,0.0,5.4530222136295805,3.470105045037006,3.9658343371851497,0.0,tree,0.06222147642859932,46.04718962860691,False,True
r3,3,0.0,374,0.0,1.0,0.0,4.9624786985601865,2.977487219136112,2.4812393492800933,0.0,tree,0.1425376141272905,66.76107116703659,False,False
r3,3,0.0,378,0.0,1.0,0.0,6.935613234537174,4.954009453240839,4.954009453240839,0.0,tree,0.035337360976047116,39.113659223562195,False,True
r3,3,0.0,379,0.0,1.0,0.0,5.459932286912493,3.4745023643988593,3.9708598450272676,0.0,tree,0.0660066651033655,47.02340626521679,False,True
r3,3,0.0,379,0.0,1.0,0.0,4.960494620839633,2.9762967725037797,2.4802473104198164,0.0,tree,0.14507467807275298,67.41539100271997,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.958627689869573,2.975176613921744,2.975176613921744,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.956663887630447,2.9739983325782684,3.469664721341313,0.0,tree,0.1024386553126817,56.41937513309355,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.956283104873464,2.9737698629240783,2.478141552436732,0.0,tree,0.14507467807275298,67.41539100271997,False,False
r3,3,0.0,379,0.0,1.0,0.0,7.4448411717584415,6.452195682190649,2.9779364687033767,0.0,tree,0.042732092143658695,41.020792581855346,False,True
r3,3,0.0,379,0.0,1.0,0.0,4.95791965691196,2.974751794147176,3.470543759838372,0.0,tree,0.1024386553126817,56.41937513309355,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.963619153415045,2.9781714920490265,2.4818095767075223,0.0,tree,0.14507467807275298,67.41539100271997,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.94808224702311,2.968849348213866,2.968849348213866,0.0,tree,0.11734618456661527,60.26409182197496,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.960393736213206,2.976236241727923,2.976236241727923,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.962047777573232,2.977228666543939,2.977228666543939,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.955533993476536,2.973320396085921,2.973320396085921,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.962961418930521,2.9777768513583127,2.9777768513583127,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.952640376400669,2.9715842258404015,2.9715842258404015,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.954105169707827,2.972463101824696,2.972463101824696,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.964094703013106,2.9784568218078635,2.9784568218078635,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.959525313913154,2.9757151883478925,3.471667719739208,0.0,tree,0.1024386553126817,56.41937513309355,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.96255011555298,2.977530069331788,2.48127505777649,0.0,tree,0.14507467807275298,67.41539100271997,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.910882220347357,2.946529332208414,2.946529332208414,0.0,tree,0.1177728292262692,60.37412533693591,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.962495936956451,2.9774975621738706,2.9774975621738706,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,7.44227400170577,6.946122401592052,2.976909600682308,0.0,tree,0.04083442999320552,40.53137725249882,False,True
r3,3,0.0,379,0.0,1.0,0.0,4.959549910926484,2.97572994655589,2.97572994655589,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,379,0.0,1.0,0.0,4.9625575036350735,2.977534502181044,2.977534502181044,0.0,tree,0.11717100388960988,60.21891196279243,False,False
r3,3,0.0,381,0.0,1.0,0.0,5.922857739373529,3.9485718262490197,4.4421433045301475,0.0,tree,0.048715990318189184,42.56406596970489,False,True
r3,3,0.0,381,0.0,1.0,0.0,4.913968693105456,2.948381215863274,2.456984346552728,0.0,tree,0.14979810626023415,68.63358369393,False,False
r3,3,0.0,381,0.0,1.0,0.0,4.934126938310091,2.9604761629860548,3.4538888568170636,0.0,tree,0.10672951551164189,57.526006657042856,False,False
r3,3,0.0,381,0.0,1.0,0.0,4.951916887026967,2.9711501322161804,2.4759584435134836,0.0,tree,0.14752017597140027,68.04609555633155,False,False
r3,3,0.0,382,0.0,1.0,0.0,5.459008306625549,3.4739143769435312,3.4739143769435312,0.0,tree,0.08065793191649451,50.80203175507306,False,False
r3,3,0.0,382,0.0,1.0,0.0,4.959955796873938,2.975973478124363,2.975973478124363,0.0,tree,0.11958139246955868,60.84056167027652,False,False
r3,3,0.0,387,0.0,1.0,0.0,7.39719015266321,5.424606111953021,5.917752122130568,0.0,tree,0.04870833055382673,42.562090483131925,False,True
r3,3,0.0,387,0.0,1.0,0.0,4.936063173710923,2.9616379042265533,2.4680315868554614,0.0,tree,0.1487537315112556,68.36423489987786,False,False
r3,3,0.0,387,0.0,1.0,0.0,4.96281363741485,2.9776881824489103,2.9776881824489103,0.0,tree,0.1211811100910678,61.25313580862952,False,False
r3,3,0.0,387,0.0,1.0,0.0,4.961075402392826,2.9766452414356954,2.9766452414356954,0.0,tree,0.1211811100910678,61.25313580862952,False,False
r3,3,0.0,387,0.0,1.0,0.0,4.964861194893143,2.978916716935886,2.978916716935886,0.0,tree,0.1211811100910678,61.25313580862952,False,False
r3,3,0.0,387,0.0,1.0,0.0,4.963624080922956,2.9781744485537733,2.9781744485537733,0.0,tree,0.1211811100910678,61.25313580862952,False,False
r3,3,0.0,387,0.0,1.0,0.0,7.375940370931124,6.8842110128690495,2.9503761483724498,0.0,tree,0.043327964875375935,41.174470753271855,False,True
r3,3,0.0,387,0.0,1.0,0.0,4.9399621697697045,2.9639773018618225,2.9639773018618225,0.0,tree,0.12114505289367206,61.24383650045978,False,False
r3,3,0.0,387,0.0,1.0,0.0,4.962806248570091,2.977683749142055,2.977683749142055,0.0,tree,0.1211811100910678,61.25313580862952,False,False
r3,3,0.0,387,0.0,1.0,0.0,4.962060088562848,2.977236053137709,2.977236053137709,0.0,tree,0.1211811100910678,61.25313580862952,False,False
