topology,scenario,rate,run,Node,role,InInterests_pre,OutInterests_pre,InData_pre,cache_hit_ratio_pre,satisfaction_ratio_pre,timeout_ratio_pre,nack_ratio_pre,interest_amp_pre,data_ratio_pre,InInterests_atk,OutInterests_atk,InData_atk,cache_hit_ratio_atk,satisfaction_ratio_atk,timeout_ratio_atk,nack_ratio_atk,interest_amp_atk,data_ratio_atk
dumbbell,ifa,30.0,5,6,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,29.974916387959865,29.974916387959865,1.2198828171835415e-178,0.0,0.00013455244306079549,0.9927841490858478,0.0,1.0,4.907732660994336e-180
dumbbell,ifa,30.0,5,7,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,29.974916387959865,29.974916387959865,1.2198828171835415e-178,0.0,0.00013455244306079549,0.9927841490858478,0.0,1.0,4.907732660994336e-180
dumbbell,ifa,30.0,5,8,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,29.974916387959865,29.974916387959865,1.2198828171835415e-178,0.0,0.00013455244306079549,0.9927841490858478,0.0,0.9999999999996514,4.907732662734167e-180
dumbbell,ifa,30.0,5,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,1,0,attacker,9.988333299999999,0.3299999651950502,0.3333332420550502,0.9651515151515152,0.034467954774832436,0.0016,0.0,0.034133879054547664,0.9969265436268702,59.95819364548495,49.95819431438127,1.312102844101965e-134,0.1665872369858334,0.00027291593144068954,0.8275097631118026,0.0,0.8331979685867992,3.16724677908176e-136
dumbbell,ifa,50.0,1,1,benign_consumer,9.988333299999999,0.33000009209258313,0.33333335875924985,0.9654545454545455,0.03469869608221493,0.0013333333333333335,0.0,0.03399185383337538,0.9996899224806203,10.0,3.663259602378636e-154,3.663259602378636e-154,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.6632596023786362e-155,0.8260869565217391
dumbbell,ifa,50.0,1,2,benign_consumer,9.988333299999999,0.3300000210726942,0.33333338773936094,0.9654545454545455,0.034523533559409396,0.0013333333333333335,0.0,0.03410391182185552,0.9986058485370822,10.0,4.100320664717012e-131,4.100320664717012e-131,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,4.1003206647170124e-132,0.9364548494983278
dumbbell,ifa,50.0,1,3,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,49.941471906354515,49.941471906354515,4.872910104098281e-196,0.0,8.278561778650621e-05,0.9928271632494181,0.0,1.0,1.206186534633653e-197
dumbbell,ifa,50.0,1,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,1,5,router,1.0000000783603278,0.3333333559883337,0.3333333559883337,0.17954004265876658,0.025106686662035013,0.607200075393592,0.0,0.024524993069368433,1.0,49.95819431438127,49.95819431438127,4.872910104098281e-196,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,1.1762575389052249e-197
dumbbell,ifa,50.0,1,6,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,4.872910104098281e-196,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,1.1762575389052249e-197
dumbbell,ifa,50.0,1,7,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,4.872910104098281e-196,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,1.1762575389052249e-197
dumbbell,ifa,50.0,1,8,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,4.872910104098281e-196,0.0,8.073146584241486e-05,0.9927509567210862,0.0,1.0000000000001308,1.1762575387561697e-197
dumbbell,ifa,50.0,1,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,2,0,attacker,9.988333299999999,0.33000000581679534,0.3333333791501287,0.9651515151515152,0.03443136800104168,0.0016,0.0,0.03404090445013916,0.9992984154713421,59.95819364548495,49.95819431438127,1.6401297240931937e-132,0.1665872369858334,0.00027291593144068954,0.8275097631118026,0.0,0.8331979685867992,3.959061246476166e-134
dumbbell,ifa,50.0,2,1,benign_consumer,9.988333299999999,0.329999872921295,0.33333327292129505,0.9654545454545455,0.03522259773959858,0.0013333333333333335,0.0,0.03385476511292123,0.9996336996336996,10.0,9.391759906730816e-176,9.391759906730816e-176,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,9.391759906730815e-177,0.7224080267558528
dumbbell,ifa,50.0,2,2,benign_consumer,9.988333299999999,0.3333332177627134,0.33666661809604675,0.9651212121212122,0.03480740506545652,0.0013333333333333335,0.0,0.034471442764021344,0.9991112783091538,10.0,8.59899652879976e-146,8.59899652879976e-146,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,8.598996528799762e-147,0.8662207357859532
dumbbell,ifa,50.0,2,3,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,49.941471906354515,49.941471906354515,5.988043394942718e-187,0.0,8.278561778650621e-05,0.9928271632494181,0.0,1.0,1.48221438049436e-188
dumbbell,ifa,50.0,2,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,2,5,router,1.003333129834137,0.3333333048998725,0.3333333048998725,0.1545923016648823,0.027282676279270834,0.6600000000000157,0.0,0.025535690861140374,1.0,49.95819431438127,49.95819431438127,5.988043394942718e-187,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,1.4454363306230953e-188
dumbbell,ifa,50.0,2,6,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,5.988043394942718e-187,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,1.4454363306230953e-188
dumbbell,ifa,50.0,2,7,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,5.988043394942718e-187,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,1.4454363306230953e-188
dumbbell,ifa,50.0,2,8,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,5.988043394942718e-187,0.0,8.073146584241486e-05,0.9927509567210862,0.0,1.0000000000001308,1.445436330439931e-188
dumbbell,ifa,50.0,2,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,3,0,attacker,9.988333299999999,0.33000003359633345,0.3333333335963335,0.9651515151515152,0.034714657745290194,0.0016,0.0,0.03400766772482168,1.0,59.95819364548495,49.95819431438127,4.801212408489544e-166,0.1665872369858334,0.00027291593144068954,0.8275097631118026,0.0,0.8331979685867992,1.1589506561262581e-167
dumbbell,ifa,50.0,3,1,benign_consumer,9.988333299999999,0.33666655553470404,0.3399998888680374,0.9647878787878787,0.03499882853018499,0.0013333333333333335,0.0,0.0347920764507964,0.998385218512495,10.0,9.454724204418862e-174,9.454724204418862e-174,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,9.454724204418862e-175,0.7324414715719063
dumbbell,ifa,50.0,3,2,benign_consumer,9.988333299999999,0.3299999482356815,0.3333333819023482,0.9654545454545455,0.034776535204423656,0.0013333333333333335,0.0,0.03398691595604553,0.9983382073577102,10.0,2.201341514678591e-151,2.201341514678591e-151,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,2.2013415146785912e-152,0.8394648829431438
dumbbell,ifa,50.0,3,3,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,49.941471906354515,49.941471906354515,1.768310696914285e-197,0.0,8.278561778650621e-05,0.9928271632494181,0.0,1.0,4.377081829531582e-199
dumbbell,ifa,50.0,3,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,3,5,router,1.0066664707000523,0.33333330749987444,0.33333330749987444,0.17271156855364017,0.02714002505562729,0.6158706079617438,0.0,0.02654091085075908,1.0,49.95819431438127,49.95819431438127,1.768310696914285e-197,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,4.268473720129974e-199
dumbbell,ifa,50.0,3,6,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.768310696914285e-197,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,4.268473720129974e-199
dumbbell,ifa,50.0,3,7,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.768310696914285e-197,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,4.268473720129974e-199
dumbbell,ifa,50.0,3,8,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.768310696914285e-197,0.0,8.073146584241486e-05,0.9927509567210862,0.0,1.0000000000001308,4.268473719589079e-199
dumbbell,ifa,50.0,3,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,4,0,attacker,9.988333299999999,0.33000003873917744,0.33333329873917744,0.9651818181818183,0.03458747202311531,0.0016,0.0,0.033984334997832974,0.9981873426475231,59.95819364548495,49.95819431438127,4.299498315087334e-145,0.1665872369858334,0.00027291593144068954,0.8275097631118026,0.0,0.8331979685867992,1.037843356601944e-146
dumbbell,ifa,50.0,4,1,benign_consumer,9.988333299999999,0.3366667053061212,0.3400001386394545,0.9647878787878787,0.03523110844442909,0.0013333333333333335,0.0,0.034559918382300145,0.9982455106547824,10.0,1.7197992043850463e-146,1.7197992043850463e-146,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,1.7197992043850463e-147,0.862876254180602
dumbbell,ifa,50.0,4,2,benign_consumer,9.988333299999999,0.3299999678731657,0.33333330120649907,0.9654242424242424,0.03481747528819568,0.0013333333333333335,0.0,0.03404067005557257,1.0,10.0,2.9833854849838197e-105,2.9833854849838197e-105,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,2.98338548498382e-106,1.0
dumbbell,ifa,50.0,4,3,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,49.941471906354515,49.941471906354515,1.549552964045581e-183,0.0,8.278561778650621e-05,0.9928271632494181,0.0,1.0,3.8355928382591295e-185
dumbbell,ifa,50.0,4,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,4,5,router,1.0066667119184642,0.3333333175404124,0.3333333175404124,0.18212932672139834,0.033750274606517756,0.4915228102067699,0.0,0.03327513216825718,1.0,49.95819431438127,49.95819431438127,1.549552964045581e-183,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,3.7404206048882464e-185
dumbbell,ifa,50.0,4,6,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.549552964045581e-183,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,3.7404206048882464e-185
dumbbell,ifa,50.0,4,7,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.549552964045581e-183,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,3.7404206048882464e-185
dumbbell,ifa,50.0,4,8,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.549552964045581e-183,0.0,8.073146584241486e-05,0.9927509567210862,0.0,1.0000000000001308,3.740420604414263e-185
dumbbell,ifa,50.0,4,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,5,0,attacker,9.988333299999999,0.33333342428829893,0.3366667279549656,0.9648181818181818,0.03448435843415671,0.0016,0.0,0.03412714963180902,0.9993111720149854,59.95819364548495,49.95819431438127,2.624205698544732e-135,0.1665872369858334,0.00027291593144068954,0.8275097631118026,0.0,0.8331979685867992,6.334493578853269e-137
dumbbell,ifa,50.0,5,1,benign_consumer,9.988333299999999,0.32999997396107555,0.33333327396107554,0.9654545454545455,0.03473392712460415,0.0013333333333333335,0.0,0.034117626644838965,1.0,10.0,3.606915517976924e-161,3.606915517976924e-161,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.606915517976924e-162,0.7926421404682275
dumbbell,ifa,50.0,5,2,benign_consumer,9.988333299999999,0.32999992938286193,0.33333322871619525,0.9654242424242424,0.03452579525564339,0.0013333333333333335,0.0,0.0340318432854217,0.9973194242593396,10.0,8.010995527587007e-125,8.010995527587007e-125,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,8.010995527587006e-126,0.9665551839464883
dumbbell,ifa,50.0,5,3,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,49.941471906354515,49.941471906354515,1.2198828171835415e-178,0.0,8.278561778650621e-05,0.9928271632494181,0.0,1.0,3.0195637546432355e-180
dumbbell,ifa,50.0,5,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,50.0,5,5,router,1.0033333276322365,0.33333336714929207,0.33333336714929207,0.16677751322751322,0.029829946825235213,0.42334706589927645,0.0,0.029358155330550393,1.0,49.95819431438127,49.95819431438127,1.2198828171835415e-178,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,2.9446395968131716e-180
dumbbell,ifa,50.0,5,6,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.2198828171835415e-178,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,2.9446395968131716e-180
dumbbell,ifa,50.0,5,7,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.2198828171835415e-178,0.0,8.073146584241486e-05,0.9928201725788539,0.0,1.0,2.9446395968131716e-180
dumbbell,ifa,50.0,5,8,router,0.33333336714929207,0.33333336714929207,0.33333336714929207,0.0,1.0,0.8,0.0,1.0,1.0,49.95819431438127,49.95819431438127,1.2198828171835415e-178,0.0,8.073146584241486e-05,0.9927509567210862,0.0,1.0000000000001308,2.9446395964400285e-180
dumbbell,ifa,50.0,5,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421404694,0.013377926421404694,0.0,0.0,0.025055741337664295,0.9923634336677815,0.0,1.0,0.0
dumbbell,ifa,100.0,1,0,attacker,9.988333299999999,0.3299999651950502,0.3333332420550502,0.9651515151515152,0.034467954774832436,0.0016,0.0,0.034133879054547664,0.9969265436268702,109.91973207357859,99.91973311036789,1.312102844101965e-134,0.09088240797386225,0.00015006920483054035,0.902795490859607,0.0,0.9090129601840025,1.570254194623522e-136
dumbbell,ifa,100.0,1,1,benign_consumer,9.988333299999999,0.33000009209258313,0.33333335875924985,0.9654545454545455,0.03469869608221493,0.0013333333333333335,0.0,0.03399185383337538,0.9996899224806203,10.0,3.663259602378636e-154,3.663259602378636e-154,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.6632596023786362e-155,0.8260869565217391
dumbbell,ifa,100.0,1,2,benign_consumer,9.988333299999999,0.3300000210726942,0.33333338773936094,0.9654545454545455,0.034523533559409396,0.0013333333333333335,0.0,0.03410391182185552,0.9986058485370822,10.0,4.100320664717012e-131,4.100320664717012e-131,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,4.1003206647170124e-132,0.9364548494983278
dumbbell,ifa,100.0,1,3,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,99.88628762541806,99.88628762541806,4.872910104098281e-196,0.0,4.200955301389934e-05,0.9928703489583386,0.0,1.0,6.120792287657523e-198
dumbbell,ifa,100.0,1,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,1,5,router,1.0000000783603278,0.3333333559883337,0.3333333559883337,0.17954004265876658,0.025106686662035013,0.607200075393592,0.0,0.024524993069368433,1.0,99.91638762541805,99.91638762541805,4.872910104098281e-196,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,5.881287694835503e-198
dumbbell,ifa,100.0,1,6,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,99.91638762541805,99.91638762541805,4.872910104098281e-196,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,5.881287694835503e-198
dumbbell,ifa,100.0,1,7,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,99.9130431438127,99.9130431438127,4.872910104098281e-196,0.0,4.071322754402966e-05,0.9928823938122001,0.0,1.0,5.9319176611844206e-198
dumbbell,ifa,100.0,1,8,router,0.3333333559883337,0.3333333559883337,0.3333333559883337,0.0,1.0,0.8,0.0,1.0,1.0,99.90969866220735,99.90969933110368,4.872910104098281e-196,0.0,4.106764792409786e-05,0.9928506534141307,0.0,1.0000000066890204,5.9835567103740944e-198
dumbbell,ifa,100.0,1,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,2,0,attacker,9.988333299999999,0.33000000581679534,0.3333333791501287,0.9651515151515152,0.03443136800104168,0.0016,0.0,0.03404090445013916,0.9992984154713421,109.91973207357859,99.91973311036789,1.6401297240931937e-132,0.09088240797386225,0.00015006920483054035,0.902795490859607,0.0,0.9090129601840025,1.9628191188991686e-134
dumbbell,ifa,100.0,2,1,benign_consumer,9.988333299999999,0.329999872921295,0.33333327292129505,0.9654545454545455,0.03522259773959858,0.0013333333333333335,0.0,0.03385476511292123,0.9996336996336996,10.0,9.391759906730816e-176,9.391759906730816e-176,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,9.391759906730815e-177,0.7224080267558528
dumbbell,ifa,100.0,2,2,benign_consumer,9.988333299999999,0.3333332177627134,0.33666661809604675,0.9651212121212122,0.03480740506545652,0.0013333333333333335,0.0,0.034471442764021344,0.9991112783091538,10.0,8.59899652879976e-146,8.59899652879976e-146,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,8.598996528799762e-147,0.8662207357859532
dumbbell,ifa,100.0,2,3,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,99.88628762541806,99.88628762541806,5.988043394942718e-187,0.0,4.200955301389934e-05,0.9928703489583386,0.0,1.0,7.521495311841428e-189
dumbbell,ifa,100.0,2,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,2,5,router,1.003333129834137,0.3333333048998725,0.3333333048998725,0.1545923016648823,0.027282676279270834,0.6600000000000157,0.0,0.025535690861140374,1.0,99.91638762541805,99.91638762541805,5.988043394942718e-187,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,7.227181653495654e-189
dumbbell,ifa,100.0,2,6,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,99.91638762541805,99.91638762541805,5.988043394942718e-187,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,7.227181653495654e-189
dumbbell,ifa,100.0,2,7,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,99.9130431438127,99.9130431438127,5.988043394942718e-187,0.0,4.071322754402966e-05,0.9928823938122001,0.0,1.0,7.28939795911765e-189
dumbbell,ifa,100.0,2,8,router,0.3333333048998725,0.3333333048998725,0.3333333048998725,0.0,1.0,0.8,0.0,1.0,1.0,99.90969866220735,99.90969933110368,5.988043394942718e-187,0.0,4.106764792409786e-05,0.9928506534141307,0.0,1.0000000066890204,7.352854269643588e-189
dumbbell,ifa,100.0,2,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,3,0,attacker,9.988333299999999,0.33000003359633345,0.3333333335963335,0.9651515151515152,0.034714657745290194,0.0016,0.0,0.03400766772482168,1.0,109.91973207357859,99.91973311036789,4.801212408489544e-166,0.09088240797386225,0.00015006920483054035,0.902795490859607,0.0,0.9090129601840025,5.745833072562249e-168
dumbbell,ifa,100.0,3,1,benign_consumer,9.988333299999999,0.33666655553470404,0.3399998888680374,0.9647878787878787,0.03499882853018499,0.0013333333333333335,0.0,0.0347920764507964,0.998385218512495,10.0,9.454724204418862e-174,9.454724204418862e-174,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,9.454724204418862e-175,0.7324414715719063
dumbbell,ifa,100.0,3,2,benign_consumer,9.988333299999999,0.3299999482356815,0.3333333819023482,0.9654545454545455,0.034776535204423656,0.0013333333333333335,0.0,0.03398691595604553,0.9983382073577102,10.0,2.201341514678591e-151,2.201341514678591e-151,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,2.2013415146785912e-152,0.8394648829431438
dumbbell,ifa,100.0,3,3,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,99.88628762541806,99.88628762541806,1.768310696914285e-197,0.0,4.200955301389934e-05,0.9928703489583386,0.0,1.0,2.221149723397509e-199
dumbbell,ifa,100.0,3,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,3,5,router,1.0066664707000523,0.33333330749987444,0.33333330749987444,0.17271156855364017,0.02714002505562729,0.6158706079617438,0.0,0.02654091085075908,1.0,99.91638762541805,99.91638762541805,1.768310696914285e-197,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,2.134236860177256e-199
dumbbell,ifa,100.0,3,6,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,99.91638762541805,99.91638762541805,1.768310696914285e-197,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,2.134236860177256e-199
dumbbell,ifa,100.0,3,7,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,99.9130431438127,99.9130431438127,1.768310696914285e-197,0.0,4.071322754402966e-05,0.9928823938122001,0.0,1.0,2.1526097689284976e-199
dumbbell,ifa,100.0,3,8,router,0.33333330749987444,0.33333330749987444,0.33333330749987444,0.0,1.0,0.8,0.0,1.0,1.0,99.90969866220735,99.90969933110368,1.768310696914285e-197,0.0,4.106764792409786e-05,0.9928506534141307,0.0,1.0000000066890204,2.171348859781395e-199
dumbbell,ifa,100.0,3,9,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,4,0,attacker,9.988333299999999,0.33000003873917744,0.33333329873917744,0.9651818181818183,0.03458747202311531,0.0016,0.0,0.033984334997832974,0.9981873426475231,109.91973207357859,99.91973311036789,4.299498315087334e-145,0.09088240797386225,0.00015006920483054035,0.902795490859607,0.0,0.9090129601840025,5.145408607830898e-147
dumbbell,ifa,100.0,4,1,benign_consumer,9.988333299999999,0.3366667053061212,0.3400001386394545,0.9647878787878787,0.03523110844442909,0.0013333333333333335,0.0,0.034559918382300145,0.9982455106547824,10.0,1.7197992043850463e-146,1.7197992043850463e-146,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,1.7197992043850463e-147,0.862876254180602
dumbbell,ifa,100.0,4,2,benign_consumer,9.988333299999999,0.3299999678731657,0.33333330120649907,0.9654242424242424,0.03481747528819568,0.0013333333333333335,0.0,0.03404067005557257,1.0,10.0,2.9833854849838197e-105,2.9833854849838197e-105,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,2.98338548498382e-106,1.0
dumbbell,ifa,100.0,4,3,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,99.88628762541806,99.88628762541806,1.549552964045581e-183,0.0,4.200955301389934e-05,0.9928703489583386,0.0,1.0,1.9463711720430053e-185
dumbbell,ifa,100.0,4,4,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016722408026755863,0.016722408026755863,0.0,0.0,0.022240802557903967,0.9934782608695653,0.0,1.0,0.0
dumbbell,ifa,100.0,4,5,router,1.0066667119184642,0.3333333175404124,0.3333333175404124,0.18212932672139834,0.033750274606517756,0.4915228102067699,0.0,0.03327513216825718,1.0,99.91638762541805,99.91638762541805,1.549552964045581e-183,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,1.8702103025425032e-185
dumbbell,ifa,100.0,4,6,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,99.91638762541805,99.91638762541805,1.549552964045581e-183,0.0,4.036573292333082e-05,0.9929131216375748,0.0,1.0,1.8702103025425032e-185
dumbbell,ifa,100.0,4,7,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,99.9130431438127,99.9130431438127,1.549552964045581e-183,0.0,4.071322754402966e-05,0.9928823938122001,0.0,1.0,1.8863102935593867e-185
dumbbell,ifa,100.0,4,8,router,0.3333333175404124,0.3333333175404124,0.3333333175404124,0.0,1.0,0.8,0.0,1.0,1.0,99.90969866220735,99.90969933110368,1.549552964045581e-183,0.0,4.106764792409786e-05,0.9928506534141307,0.0,1.0000000066890204,1.9027311661689277e-185
